slide_id,n_tiles_used,tumor_fraction,mean_p_tum,status,frac_ADI,meanP_ADI,frac_BACK,meanP_BACK,frac_DEB,meanP_DEB,frac_LYM,meanP_LYM,frac_MUC,meanP_MUC,frac_MUS,meanP_MUS,frac_NORM,meanP_NORM,frac_STR,meanP_STR,frac_TUM,meanP_TUM
MSI-B634-22B,1625.0,0.0,2.594093294351725e-05,ok,0.0,5.302229674106744e-07,1.0,0.9994674298562246,0.0,0.00036502020956025074,0.0,2.608679564311576e-05,0.0,5.342445118718474e-05,0.0,3.073591626735919e-05,0.0,7.445606579061273e-06,0.0,2.338600862754535e-05,0.0,2.594093294351725e-05
MSI_B1559_12,15624.0,0.1827956989247312,0.1741033722788396,ok,0.15725806451612903,0.15527306930497203,0.03430619559651818,0.04515527934068438,0.08832565284178187,0.08702106409446159,0.019009216589861752,0.02334377276013618,0.4536610343061956,0.4270060758309836,0.0016001024065540196,0.002605974948585548,0.020289298515104966,0.03182629671214284,0.0427547363031234,0.05366509472919428,0.1827956989247312,0.1741033722788396
MSI_B1988_2_21,17440.0,0.2345756880733945,0.22083545940209204,ok,0.09243119266055046,0.09112764979898112,0.007626146788990826,0.014738625352605533,0.09707568807339449,0.10016736951622437,0.034977064220183485,0.03987418663638417,0.22654816513761467,0.22043860005971344,0.22568807339449543,0.229905908328393,0.04982798165137615,0.04971692453554704,0.03125,0.0331952763700593,0.2345756880733945,0.22083545940209204
MSI_B1719_21,1138.0,0.2741652021089631,0.24990885922023512,ok,0.008787346221441126,0.013988333301758632,0.07381370826010544,0.09970304407657408,0.005272407732864675,0.011854690157154023,0.27943760984182775,0.24992073601848244,0.04657293497363796,0.06373513741218931,0.012302284710017574,0.011725107838232421,0.29701230228471004,0.29360272568009704,0.0026362038664323375,0.005561366295276868,0.2741652021089631,0.24990885922023512
MSI-B985-3-22-,16567.0,0.15301502987867446,0.1380894675033276,ok,0.1297760608438462,0.13424444835076701,0.12289491157119575,0.12398996463322311,0.008631617070079072,0.013616321068671755,0.0623528701635782,0.06579910625120271,0.2145832075813364,0.21087435025519172,0.16333675378765014,0.16444363863760952,0.13182833343393494,0.13312921203785197,0.013581215669704836,0.01581349126215457,0.15301502987867446,0.1380894675033276
MSI_B975-22_,716.0,0.04888268156424581,0.062817495073715,ok,0.0111731843575419,0.015731734155703544,0.10614525139664804,0.11043654934872367,0.019553072625698324,0.025023191440612793,0.1941340782122905,0.18255491020579098,0.15083798882681565,0.14104616264804384,0.0,0.003047507163598003,0.46089385474860334,0.4444437109598228,0.008379888268156424,0.014898739003989352,0.04888268156424581,0.062817495073715
H1487-22-A11,3579.0,0.04666107851355127,0.06025745140902978,ok,0.007823414361553507,0.014635978285556574,0.18161497625034925,0.17782285738722173,0.1103660240290584,0.11350207848042605,0.0002794076557697681,0.008374988784646058,0.40681754680078236,0.36841723848403624,0.2355406538139145,0.2261667002982875,0.006705783738474434,0.018281951164730994,0.004191114836546521,0.012540755706065087,0.04666107851355127,0.06025745140902978
H905-22-5,3045.0,0.3155993431855501,0.3006358638011899,ok,0.0,7.906115134516865e-05,0.0361247947454844,0.050008267492504345,0.4354679802955665,0.4053503238565147,0.0003284072249589491,0.0023906580725188723,0.18686371100164204,0.19915082107369259,0.003284072249589491,0.008444853898121777,0.019704433497536946,0.026110281871580918,0.002627257799671593,0.00782986878253177,0.3155993431855501,0.3006358638011899
H79-21-B-1,981.0,0.6391437308868502,0.6062455387373579,ok,0.0,0.0001913927406058055,0.01529051987767584,0.022772828034924062,0.01834862385321101,0.027601874078682538,0.0254841997961264,0.029158905161430198,0.03058103975535168,0.041300033424660876,0.021406727828746176,0.020395973612089675,0.24974515800203873,0.2517296717639311,0.0,0.0006037824463177914,0.6391437308868502,0.6062455387373579
H970-23-EX3,2258.0,0.07218777679362268,0.07754167001000956,ok,0.4171833480956599,0.36149703602180044,0.02878653675819309,0.04083666859815653,0.03365810451727192,0.03549877875795288,0.0,0.007226052110587882,0.16386182462356066,0.17056729955091995,0.27147918511957486,0.27769523871561563,0.001771479185119575,0.015401587422303074,0.011071744906997343,0.013735668812654011,0.07218777679362268,0.07754167001000956
